일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
2022-04-22 11:00,16.6,,5.3,71,13.4,11.3,1000.1,1010.1,0,0.16,,17,15.8,15.1,14.8,14.9
2022-04-22 12:00,16.8,,4.7,74,14.1,12.1,999.7,1009.7,0,0.33,,18.4,15.9,15.1,14.8,14.9
2022-04-22 13:00,16.3,,5.3,79,14.6,12.6,999.5,1009.6,0,0.33,,18,16,15.2,14.8,14.9
2022-04-22 14:00,15.7,,3.9,81,14.4,12.4,999.6,1009.7,0,0.2,,16.4,16,15.2,14.9,14.9
2022-04-22 15:00,15.8,,3.5,82,14.7,12.7,999.1,1009.2,0,0.26,,17.2,16,15.2,14.9,14.9
2022-04-22 16:00,15.4,,3.7,85,14.8,12.8,999,1009.1,0,0.28,,17.4,16,15.3,14.9,14.8
2022-04-22 17:00,15.1,,3.4,87,14.9,12.9,999.2,1009.3,0,0.16,,15.9,16,15.3,14.9,14.8
2022-04-22 18:00,14.9,,2.8,87,14.7,12.7,999.5,1009.6,0,0.1,,15.4,15.8,15.3,14.9,14.8
2022-04-22 19:00,14.5,,3.2,89,14.7,12.7,999.9,1010,0,0.04,,14.5,15.7,15.2,14.9,14.8
2022-04-22 20:00,14.2,,3,89,14.4,12.4,1000.3,1010.4,0,0,,13.9,15.5,15.1,14.9,14.8
2022-04-22 21:00,14.2,,2.8,89,14.4,12.4,1001.1,1011.2,,,,13.8,15.3,15.1,14.9,14.8
2022-04-22 22:00,13.9,,3,88,13.9,11.9,1002,1012.2,,,,13.5,15.2,15,14.8,14.8
2022-04-22 23:00,13.6,,3,88,13.7,11.6,1002,1012.2,,,,13.2,15.1,14.9,14.8,14.8
2022-04-23 0:00,13.2,,2.5,85,12.9,10.7,1002.6,1012.8,,,,12.7,14.9,14.8,14.7,14.8
2022-04-23 1:00,12.8,,2.6,86,12.7,10.5,1003.1,1013.3,,,,12.4,14.7,14.7,14.7,14.8
2022-04-23 2:00,12.6,,0.9,86,12.5,10.3,1002.8,1013,,,,12.1,14.6,14.6,14.6,14.7
2022-04-23 3:00,12,,1,87,12.1,9.8,1003,1013.3,,,,8.4,14.3,14.5,14.6,14.7
2022-04-23 4:00,11.2,,1.2,88,11.6,9.2,1003.2,1013.5,,,,6.7,13.8,14.3,14.5,14.7
2022-04-23 5:00,10.8,,0.6,92,11.9,9.5,1003.2,1013.5,,,,5.9,13.4,14,14.4,14.6
2022-04-23 6:00,10.5,,1.1,93,11.8,9.4,1003.4,1013.7,0,0,,6.7,13,13.8,14.3,14.6
2022-04-23 7:00,10.7,,1.5,93,11.9,9.6,1003.7,1014,0,0.18,,9.9,12.9,13.6,14.2,14.5
2022-04-23 8:00,12.2,,1.6,90,12.8,10.6,1004.3,1014.6,0,0.58,,15.3,13.3,13.4,14,14.5
2022-04-23 9:00,14.3,,1.4,80,12.9,10.8,1004.7,1014.9,0.5,1.38,,24.1,14.1,13.5,13.9,14.4
2022-04-23 10:00,16.7,,2,67,12.7,10.5,1004.3,1014.4,0.8,1.79,,30,15.3,13.9,13.9,14.3
2022-04-23 11:00,18.6,,2.3,54,11.5,9,1004.1,1014.1,0.9,2.45,,37.8,16.8,14.4,13.9,14.2
2022-04-23 12:00,19.8,,2.3,48,11,8.4,1003.5,1013.5,1,2.68,,39.9,18.2,15,14,14.2
2022-04-23 13:00,21.7,,1.9,41,10.6,7.8,1002.4,1012.3,1,3.26,,44.8,19.9,15.7,14.2,14.2
2022-04-23 14:00,23.4,,2.4,32,9.2,5.7,1001.3,1011.1,1,3.26,,48,21.3,16.5,14.5,14.3
2022-04-23 15:00,24.7,,2.2,22,6.8,1.5,1000,1009.7,1,3.12,,47.5,22.1,17.3,14.9,14.3
2022-04-23 16:00,25.1,,2.1,23,7.3,2.4,999.2,1008.9,1,2.19,,37.8,22.3,17.9,15.3,14.5
2022-04-23 17:00,24.7,,2.2,24,7.4,2.7,999,1008.7,1,1.47,,32.1,21.8,18.3,15.7,14.7
2022-04-23 18:00,24.3,,0.6,24,7.3,2.4,999.2,1008.9,0.8,0.8,,24.2,21.2,18.5,16.1,14.9
2022-04-23 19:00,22.8,,0.9,28,7.7,3.3,999.4,1009.2,0.1,0.3,,17.2,20.2,18.4,16.4,15.1
2022-04-23 20:00,20.8,,2.3,40,9.7,6.6,999.8,1009.7,0,0.01,,14.4,19,18.1,16.5,15.3
2022-04-23 21:00,19.3,,1.4,44,9.8,6.7,1000.1,1010,,,,11.6,18,17.7,16.6,15.5
2022-04-23 22:00,18,,2,47,9.7,6.5,1000.4,1010.4,,,,10.8,17.2,17.3,16.6,15.6
2022-04-23 23:00,17.1,,2,55,10.6,7.9,1000.6,1010.6,,,,9.9,16.6,16.9,16.5,15.7
2022-04-24 0:00,16.8,,2,60,11.4,8.9,1001.1,1011.1,,,,10.2,16.1,16.5,16.4,15.8
2022-04-24 1:00,17.1,,2.5,57,11.1,8.5,1001.2,1011.2,,,,13,15.9,16.2,16.2,15.8
2022-04-24 2:00,17,,2.3,58,11.2,8.6,1001.3,1011.3,,,,14.8,15.9,16,16.1,15.7
2022-04-24 3:00,16.3,,1.5,60,11.1,8.5,1001.3,1011.4,,,,11.6,15.9,15.9,15.9,15.7
2022-04-24 4:00,16,,3.4,76,13.7,11.7,1001.5,1011.6,,,,14.1,15.6,15.7,15.8,15.6
2022-04-24 5:00,15.5,0,2,81,14.2,12.2,1001.6,1011.7,,,,14,15.6,15.6,15.7,15.6
2022-04-24 6:00,15.1,0.1,0.9,87,14.9,12.9,1001.9,1012.1,0,0,,13.8,15.6,15.5,15.6,15.5
2022-04-24 7:00,15.1,0.1,0.1,90,15.4,13.4,1002.1,1012.3,0,0.03,,14.6,15.6,15.5,15.5,15.5
2022-04-24 8:00,15.5,0.1,1.7,91,16,14,1002.1,1012.2,0,0.16,,16,15.7,15.4,15.4,15.4
2022-04-24 9:00,16.1,0,1,88,16.1,14.1,1002,1012.1,0,0.32,,17.8,16,15.4,15.4,15.4
2022-04-24 10:00,17.7,0,1.5,81,16.3,14.3,1001.5,1011.5,0,0.9,,24.2,16.6,15.5,15.3,15.3
2022-04-24 11:00,19.7,,2.4,71,16.2,14.2,1001.4,1011.3,0.2,1.78,,34.2,18,15.9,15.3,15.3
2022-04-24 12:00,21,,2.1,59,14.6,12.6,1000.8,1010.7,0.5,2.51,,38.5,19.7,16.5,15.4,15.3
2022-04-24 13:00,22.8,,2.5,52,14.4,12.4,1000.1,1009.9,1,3.39,,49,21.5,17.2,15.5,15.3
2022-04-24 14:00,24.1,,3.6,51,15.3,13.3,999.5,1009.2,1,3.27,,48.4,22.8,18,15.8,15.3
2022-04-24 15:00,24.1,,2.9,51,15.3,13.3,999.5,1009.2,1,2.9,,45.3,23.4,18.7,16.1,15.4
2022-04-24 16:00,24.3,,2.5,49,14.8,12.8,999.1,1008.8,1,2.32,,40.6,23.3,19.2,16.5,15.5
2022-04-24 17:00,23.8,,2.9,55,16.2,14.2,999.4,1009.1,1,1.71,,33.2,23,19.5,16.9,15.7
2022-04-24 18:00,21.6,,4,64,16.4,14.4,999.9,1009.8,1,0.9,,23.6,22.2,19.6,17.2,15.9
2022-04-24 19:00,19.2,,3.1,72,16,14,1000.2,1010.1,0.3,0.26,,18,21.1,19.5,17.4,16.1
2022-04-24 20:00,17.6,,2.8,78,15.7,13.7,1000.7,1010.7,0,0,,15.1,20,19.2,17.6,16.3
2022-04-24 21:00,16.9,,2.7,83,15.9,13.9,1001.8,1011.8,,,,16.6,19.1,18.8,17.6,16.4
2022-04-24 22:00,17.2,,2.8,84,16.4,14.4,1002.3,1012.3,,,,17.1,18.8,18.4,17.6,16.5
2022-04-24 23:00,17,,3,87,16.8,14.8,1002.3,1012.3,,,,17,18.5,18.2,17.5,16.6
2022-04-25 0:00,17,0,1.6,88,16.9,14.9,1002.2,1012.2,,,,16.8,18.3,18,17.4,16.6
2022-04-25 1:00,17.1,0.1,0.8,91,17.7,15.6,1002.6,1012.6,,,,16.5,18.1,17.8,17.3,16.7
2022-04-25 2:00,17.2,0.2,0.6,93,18.2,16,1002.4,1012.4,,,,16.4,18,17.7,17.2,16.6
2022-04-25 3:00,17.1,0.1,1,93,18.1,15.9,1002.5,1012.5,,,,16.3,17.8,17.5,17.1,16.6
2022-04-25 4:00,17.1,0.2,0.7,94,18.3,16.1,1002.4,1012.4,,,,16.3,17.7,17.4,17.1,16.6
2022-04-25 5:00,17.1,0.1,0.9,94,18.3,16.1,1002.7,1012.7,,,,16.3,17.6,17.3,17,16.6
2022-04-25 6:00,17.2,0.1,0.9,95,18.5,16.3,1003.1,1013.1,0,0,,16.3,17.5,17.2,16.9,16.5
2022-04-25 7:00,17.2,0.2,1.8,95,18.5,16.3,1003.4,1013.4,0,0.04,,16.9,17.5,17.1,16.8,16.5
2022-04-25 8:00,17.5,0.1,2.2,96,19.1,16.8,1003.5,1013.5,0,0.11,,17.8,17.5,17.1,16.8,16.5
2022-04-25 9:00,18,0,2.6,94,19.4,17,1003.4,1013.4,0,0.35,,19.9,17.8,17.1,16.7,16.4
2022-04-25 10:00,18.5,,2.7,91,19.2,16.9,1003.3,1013.3,0,0.4,,20.7,18.1,17.1,16.7,16.4
2022-04-25 11:00,19.4,,1,85,19.1,16.8,1003.5,1013.4,0,0.59,,23,18.4,17.2,16.6,16.4
2022-04-25 12:00,20.5,,1.2,81,19.5,17.1,1002.8,1012.7,0,0.71,,25.6,18.9,17.4,16.7,16.3
2022-04-25 13:00,21.8,,1.6,70,18.2,16,1002.2,1012.1,0,1.31,,31.3,19.6,17.6,16.7,16.3
2022-04-25 14:00,23.2,,2.2,66,18.6,16.4,1001,1010.8,0.3,1.98,,32.6,20.6,18,16.8,16.3
2022-04-25 15:00,23.4,,2.3,64,18.3,16.1,999.9,1009.6,0,1.1,,28.6,21,18.4,16.9,16.4
2022-04-25 16:00,23.5,,1.2,64,18.4,16.2,999.1,1008.8,0,0.75,,27.3,21,18.7,17.1,16.4
2022-04-25 17:00,23.2,,1.7,64,18.2,16,999,1008.8,0,0.5,,24,20.9,18.8,17.2,16.5
2022-04-25 18:00,22.8,,0.8,65,17.9,15.8,998.5,1008.3,0,0.21,,21,20.5,18.9,17.4,16.6
2022-04-25 19:00,22,,0.9,69,18.2,16,997.8,1007.6,0,0.05,,18.6,20,18.8,17.5,16.6
2022-04-25 20:00,21.4,,1.2,72,18.3,16.1,998,1007.8,0,0,,17.7,19.4,18.6,17.5,16.7
2022-04-25 21:00,21.1,,1.3,74,18.4,16.2,998.8,1008.7,,,,17.6,19.1,18.4,17.5,16.8
2022-04-25 22:00,20.6,0,1.4,77,18.6,16.4,997.8,1007.7,,,,17.3,18.8,18.2,17.5,16.8
2022-04-25 23:00,20.4,0,1.7,78,18.6,16.4,996.8,1006.7,,,,17.2,18.6,18.1,17.5,16.8
2022-04-26 0:00,20.2,0.2,2.1,78,18.4,16.2,996.1,1006,,,,16.8,18.4,18,17.4,16.8
2022-04-26 1:00,19.7,0,1.2,80,18.3,16.1,995.6,1005.4,,,,16.6,18.3,17.8,17.3,16.8
2022-04-26 2:00,19.1,0.1,1.4,82,18.1,15.9,994.8,1004.6,,,,16.5,18.1,17.7,17.3,16.8
2022-04-26 3:00,18.1,0.4,3,83,17.2,15.1,994.4,1004.3,,,,15.7,17.9,17.6,17.2,16.8
2022-04-26 4:00,17.3,0.4,1.9,88,17.3,15.2,993.8,1003.7,,,,15.6,17.7,17.5,17.1,16.8
2022-04-26 5:00,17,0.1,2.1,88,16.9,14.9,992.8,1002.7,,,,15.4,17.5,17.3,17,16.8
2022-04-26 6:00,17,,2.8,84,16.2,14.2,992.2,1002.1,0,0,,15,17.4,17.2,17,16.7
2022-04-26 7:00,17,,2.7,87,16.8,14.8,991.8,1001.7,0,0.14,,14.9,17.2,17.1,16.9,16.7
2022-04-26 8:00,18.4,,2.5,79,16.6,14.6,991.9,1001.8,0.7,0.7,,21.5,17.3,17,16.8,16.6
2022-04-26 9:00,20.4,,1.7,68,16.2,14.2,991.7,1001.5,1,1.59,,26.3,18,17,16.7,16.6
2022-04-26 10:00,22.3,,1.3,63,16.9,14.9,990.9,1000.6,1,2.4,,34.6,19.4,17.3,16.7,16.5
2022-04-26 11:00,24.2,,2.1,55,16.5,14.5,991.5,1001.1,1,2.97,,40.9,21.2,17.9,16.7,16.5
2022-04-26 12:00,26.1,,3.4,45,15.2,13.2,990.9,1000.5,1,3.22,,46.2,23,18.7,16.9,16.5
2022-04-26 13:00,27.5,,3,41,15,13,990.1,999.6,1,3.48,,49.1,24.2,19.5,17.2,16.5
2022-04-26 14:00,28.2,,4.4,37,14.1,12.1,990,999.5,1,3.17,,47.1,24.9,20.2,17.5,16.6
2022-04-26 15:00,28.4,,4.8,38,14.7,12.7,989.7,999.2,1,2.65,,44.3,25.2,20.8,17.9,16.7
2022-04-26 16:00,28.4,,3.5,37,14.2,12.2,989.3,998.8,1,2.14,,39.9,24.9,21.2,18.3,16.9
2022-04-26 17:00,27.5,,4.9,38,13.9,11.9,990.7,1000.3,0.6,1.41,,32.9,24.5,21.4,18.6,17.1
2022-04-26 18:00,25.6,,5.3,45,14.7,12.7,992,1001.7,0.2,0.77,,27.5,23.7,21.4,18.9,17.3
2022-04-26 19:00,23.9,,5.1,47,13.8,11.8,993.1,1002.8,0,0.29,,22.6,22.8,21.2,19.1,17.5
2022-04-26 20:00,22.7,,2.3,49,13.5,11.4,993.6,1003.3,0,0.01,,18.7,21.9,20.9,19.2,17.7
2022-04-26 21:00,21.9,,3.1,56,14.7,12.7,995.7,1005.5,,,,17.7,21.1,20.5,19.2,17.9
2022-04-26 22:00,19.9,,4.4,64,14.8,12.8,997.3,1007.2,,,,16.4,20.4,20.1,19.2,18
2022-04-26 23:00,18.3,,2.5,62,12.9,10.8,998.4,1008.3,,,,14.1,19.8,19.8,19.1,18
2022-04-27 0:00,17.5,,3.7,44,8.7,5,999.3,1009.3,,,,12.5,19.1,19.4,19,18
2022-04-27 1:00,16.4,,3,41,7.6,3,1000.2,1010.3,,,,11.1,18.4,19,18.8,18
2022-04-27 2:00,15.5,,2.9,37,6.5,0.8,1000.5,1010.6,,,,10.2,17.8,18.5,18.6,18
2022-04-27 3:00,14.6,,2.8,34,5.6,-1.1,1001,1011.1,,,,9.1,17.2,18.1,18.4,18
2022-04-27 4:00,13.6,,1.2,35,5.5,-1.5,1001.8,1012,,,,8,16.6,17.7,18.1,17.9
2022-04-27 5:00,13,,3.3,36,5.4,-1.7,1002.7,1012.9,,,,7.9,16.1,17.3,17.9,17.8
2022-04-27 6:00,13.1,,4.3,31,4.7,-3.6,1003.5,1013.7,0,0,,8.1,15.7,16.9,17.7,17.7
2022-04-27 7:00,13.4,,2.5,30,4.6,-3.8,1003.3,1013.5,0.4,0.3,,10.9,15.4,16.5,17.4,17.5
2022-04-27 8:00,14.5,,2.8,30,5,-2.8,1004.3,1014.5,1,0.93,,19.4,15.6,16.3,17.2,17.4
2022-04-27 9:00,16.4,,2.4,27,5,-2.6,1004.7,1014.8,1,1.72,,28.9,16.3,16.3,17,17.3
2022-04-27 10:00,18.1,,1.6,26,5.4,-1.7,1005.1,1015.1,1,2.39,,37.4,17.7,16.6,16.8,17.1
2022-04-27 11:00,19.8,,1.9,24,5.6,-1.3,1005.3,1015.3,1,2.97,,43.6,19.4,17.1,16.8,17
2022-04-27 12:00,21,,1.6,22,5.5,-1.5,1004.8,1014.7,1,3.32,,48,21,17.8,16.8,16.9
2022-04-27 13:00,22.4,,2.1,19,5.2,-2.3,1004.5,1014.4,1,3.46,,50.1,22.9,18.6,17,16.9
2022-04-27 14:00,23,,3.2,18,5,-2.6,1004.3,1014.1,1,3.36,,48.9,24.1,19.5,17.3,16.9
2022-04-27 15:00,23.5,,3.5,23,6.6,1.1,1003.8,1013.6,1,2.97,,45.4,24.6,20.1,17.6,16.9
2022-04-27 16:00,23.4,,2.8,23,6.6,1,1003.5,1013.3,1,2.41,,39.4,24.5,20.6,18,17
2022-04-27 17:00,22.8,,3.9,26,7.2,2.2,1003.7,1013.5,1,1.75,,32.4,23.9,20.8,18.3,17.2
2022-04-27 18:00,21.3,,3.9,28,7.1,2,1004.1,1014,1,0.93,,23,23,20.8,18.6,17.4
2022-04-27 19:00,19.6,,3.6,31,7,1.9,1004.1,1014,0.4,0.31,,17.7,21.8,20.6,18.8,17.6
2022-04-27 20:00,18,,2.1,33,6.8,1.4,1004.9,1014.9,0,0.01,,14.3,20.6,20.2,18.9,17.7
2022-04-27 21:00,17.1,,3.1,38,7.4,2.6,1005.7,1015.8,,,,13.1,19.6,19.7,18.9,17.9
2022-04-27 22:00,16.4,,2.6,41,7.6,3,1006.6,1016.7,,,,12.4,18.9,19.3,18.8,17.9
2022-04-27 23:00,15.6,,2.8,47,8.3,4.3,1007.1,1017.3,,,,11.5,18.3,18.8,18.7,18
2022-04-28 0:00,14.8,,1.1,49,8.2,4.1,1007.1,1017.3,,,,9.9,17.7,18.4,18.5,18
2022-04-28 1:00,14.2,,1.4,51,8.2,4.1,1007,1017.2,,,,9.3,17.1,18,18.3,17.9
2022-04-28 2:00,13.4,,1.5,53,8.1,4,1006.9,1017.1,,,,8.8,16.6,17.6,18.1,17.9
2022-04-28 3:00,13.2,,1,55,8.3,4.3,1007.3,1017.5,,,,9,16.2,17.2,17.9,17.8
2022-04-28 4:00,13.1,,1.4,52,7.8,3.4,1007.8,1018.1,,,,8.9,15.9,16.9,17.6,17.7
2022-04-28 5:00,12.4,,1.4,56,8,3.8,1007.5,1017.8,,,,7.8,15.6,16.6,17.4,17.6
2022-04-28 6:00,11.7,,2.2,53,7.3,2.4,1007.7,1018,0,0,,7.7,15.2,16.3,17.2,17.5
2022-04-28 7:00,12.1,,2,54,7.6,3,1008.5,1018.8,0.2,0.27,,11.3,15,16.1,17,17.3
2022-04-28 8:00,14.8,,2.3,53,8.8,5.2,1007.4,1017.6,1,0.82,,19.5,15.4,15.9,16.8,17.2
2022-04-28 9:00,17.2,,2.3,45,8.8,5.1,1007.2,1017.3,1,1.54,,28.2,16.2,16,16.6,17.1
2022-04-28 10:00,19.3,,2.7,41,9.2,5.7,1007,1017,1,2.2,,36.7,17.7,16.4,16.5,17
2022-04-28 11:00,21.3,,2.1,34,8.5,4.7,1007,1016.9,1,2.78,,43.8,19.6,16.9,16.5,16.9
2022-04-28 12:00,22.9,,1.7,29,8.1,3.9,1005.5,1015.3,1,3.14,,48,21.7,17.8,16.6,16.8
2022-04-28 13:00,24.2,,2.2,21,6.3,0.4,1005.2,1015,1,3.29,,50.2,23.3,18.6,16.8,16.7
2022-04-28 14:00,25.4,,2.4,19,6.1,0,1004.3,1014.1,1,3.15,,49.7,24.5,19.5,17.2,16.8
2022-04-28 15:00,25.6,,3,21,6.9,1.6,1003.8,1013.6,1,2.69,,43.8,25.2,20.2,17.5,16.9
2022-04-28 16:00,22.6,,5.1,39,10.6,7.9,1003.6,1013.4,0.1,1.2,,32.2,24.4,20.7,17.9,17
2022-04-28 17:00,21.3,,4.6,37,9.3,6,1003.7,1013.6,0,0.68,,27.5,23.4,20.8,18.3,17.2
2022-04-28 18:00,20.2,,3.1,36,8.5,4.6,1003.9,1013.9,0,0.44,,22.7,22.5,20.7,18.6,17.4
2022-04-28 19:00,19.1,,2.7,39,8.6,4.8,1004,1013.9,0,0.13,,19.2,21.5,20.4,18.7,17.5
2022-04-28 20:00,19,,2.4,40,8.7,5,1004.5,1014.4,0,0.01,,17.7,20.7,20,18.8,17.7
2022-04-28 21:00,18.6,,3.3,54,11.5,9,1004.8,1014.8,,,,16.4,20,19.7,18.8,17.8
2022-04-28 22:00,17.7,,5.3,56,11.3,8.8,1004.5,1014.5,,,,16.7,19.5,19.3,18.7,17.9
2022-04-28 23:00,16.9,,3.8,57,10.9,8.3,1004.2,1014.3,,,,16,19.1,19,18.6,17.9
2022-04-29 0:00,16.3,0,3.8,59,10.9,8.2,1004.6,1014.7,,,,15.5,18.7,18.8,18.5,17.9
2022-04-29 1:00,14.8,0.3,4.3,72,12,9.7,1004.5,1014.7,,,,12.6,18.3,18.5,18.4,17.9
2022-04-29 2:00,13.7,1.3,2.9,88,13.7,11.7,1005,1015.2,,,,12.6,17.8,18.2,18.2,17.9
2022-04-29 3:00,12.9,2,4.3,92,13.7,11.6,1004,1014.2,,,,12.3,17.5,17.9,18.1,17.8
2022-04-29 4:00,11.9,3,3.3,93,12.9,10.7,1004.1,1014.4,,,,11.8,16.9,17.6,17.9,17.8
2022-04-29 5:00,11.2,3.4,4.3,95,12.6,10.4,1004.1,1014.4,,,,11.3,16.2,17.1,17.7,17.7
2022-04-29 6:00,10.8,3.4,4.2,95,12.3,10,1004.3,1014.6,0,0,,11,15.6,16.5,17.5,17.6
2022-04-29 7:00,10.7,1.8,4.2,95,12.2,9.9,1004.8,1015.1,0,0.04,,11.1,15.2,16.1,17.2,17.5
2022-04-29 8:00,11,0.3,3.7,93,12.2,9.9,1005.2,1015.5,0,0.24,,12.9,15.1,15.7,16.9,17.4
2022-04-29 9:00,11.6,0,3.9,82,11.2,8.6,1005.5,1015.8,0,0.75,,14.6,15.3,15.6,16.7,17.2
2022-04-29 10:00,12.4,0,5.4,71,10.2,7.2,1005.7,1016,0.1,1.46,,17.2,15.8,15.7,16.5,17.1
2022-04-29 11:00,14.6,,4.3,66,10.9,8.3,1005.3,1015.5,0.4,2.31,,26.1,16.4,15.9,16.3,17
2022-04-29 12:00,15.7,,3.3,59,10.4,7.6,1005.6,1015.8,0.7,2.77,,25.2,17.6,16.3,16.3,16.8
2022-04-29 13:00,16.1,,3.5,59,10.7,8,1005.4,1015.5,0.3,2.17,,23.8,18.5,16.9,16.4,16.8
2022-04-29 14:00,15.5,,2.5,56,9.8,6.7,1005.9,1016.1,0,0.95,,21,18.7,17.3,16.6,16.7
2022-04-29 15:00,15.7,,2.3,56,9.9,6.9,1005.9,1016.1,0,1,,20.7,18.7,17.6,16.8,16.7
2022-04-29 16:00,15.9,,3,58,10.4,7.6,1005.9,1016,0,0.66,,19.3,18.7,17.7,16.9,16.8
2022-04-29 17:00,15.4,,3,59,10.3,7.4,1006.3,1016.5,0,0.42,,17.5,18.4,17.7,17,16.8
2022-04-29 18:00,15,,2.3,58,9.8,6.7,1006.4,1016.6,0,0.22,,15.9,18.1,17.6,17.1,16.9
2022-04-29 19:00,14.7,,2.4,59,9.8,6.7,1006.5,1016.7,0,0.09,,14.7,17.8,17.4,17.1,16.9
2022-04-29 20:00,14.4,,2.7,57,9.3,5.9,1007.3,1017.5,0,0,,13.8,17.4,17.2,17.1,16.9
2022-04-29 21:00,13.9,,3.6,58,9.2,5.7,1008.7,1018.9,,,,12.8,17,17,17,17
2022-04-29 22:00,13,,3.1,62,9.2,5.8,1009.3,1019.6,,,,11.2,16.5,16.7,16.9,16.9
2022-04-29 23:00,12.3,,2.5,63,9,5.4,1009.8,1020.1,,,,10.4,16.1,16.4,16.8,16.9
2022-04-30 0:00,11.6,,3.3,65,8.8,5.2,1009.9,1020.3,,,,9.6,15.6,16.1,16.6,16.9
2022-04-30 1:00,11.1,,3.5,66,8.7,4.9,1009.8,1020.2,,,,8.9,15.2,15.8,16.5,16.8
2022-04-30 2:00,10.5,,2.9,69,8.7,5,1009.9,1020.3,,,,9.1,14.8,15.4,16.3,16.7
2022-04-30 3:00,10.8,,2.9,68,8.8,5.1,1009.6,1020,,,,10,14.6,15.1,16.1,16.6
2022-04-30 4:00,11,,2.2,67,8.7,5,1009.5,1019.9,,,,10.2,14.5,14.9,15.9,16.5
2022-04-30 5:00,10.9,,2.5,68,8.8,5.2,1009.3,1019.7,,,,10.1,14.4,14.8,15.7,16.4
2022-04-30 6:00,10.9,,1.3,70,9.1,5.6,1009.4,1019.8,0,0,,10.5,14.2,14.6,15.5,16.3
2022-04-30 7:00,11.4,,2.2,67,9,5.4,1009.1,1019.5,0,0.08,,11.2,14.2,14.5,15.4,16.2
2022-04-30 8:00,12.2,,1.4,65,9.2,5.8,1009.1,1019.4,0,0.32,,13.8,14.3,14.5,15.2,16
2022-04-30 9:00,13.3,,1.4,64,9.7,6.6,1009,1019.3,0,0.7,,16.9,14.8,14.5,15.1,15.9
2022-04-30 10:00,14.9,,1.3,58,9.7,6.6,1008.6,1018.8,0,1.45,,22.6,15.6,14.8,15.1,15.8
2022-04-30 11:00,16.3,,2.4,57,10.5,7.7,1008,1018.1,0.1,1.79,,22.9,16.7,15.3,15.1,15.8
2022-04-30 12:00,16.6,,3.7,55,10.4,7.5,1007.2,1017.3,0.2,1.73,,23,17.6,15.9,15.2,15.7
2022-04-30 13:00,16.8,,3,55,10.4,7.6,1006.6,1016.7,0.1,1.2,,23.4,17.8,16.3,15.4,15.7
2022-04-30 14:00,16.9,,4.5,53,10.2,7.2,1006.3,1016.4,0.4,2.18,,22.7,18.5,16.7,15.7,15.7
2022-04-30 15:00,15.8,,5.5,62,11.1,8.5,1005.8,1015.9,0,0.8,,20.6,18.4,17,15.9,15.8
2022-04-30 16:00,14.8,,4,64,10.7,8,1005.5,1015.7,0,0.94,,19.2,18.2,17.1,16.1,15.9
2022-04-30 17:00,14.8,,3.4,64,10.7,8,1004.3,1014.5,0,0.54,,18.6,18,17.1,16.2,16
2022-04-30 18:00,13.6,,5.5,68,10.5,7.7,1004.7,1014.9,0,0.51,,15.9,17.7,17,16.3,16
2022-04-30 19:00,12.6,,3,72,10.4,7.6,1005,1015.3,0,0.27,,13.3,17.2,16.9,16.4,16.1
2022-04-30 20:00,12,,2.6,79,11,8.4,1005,1015.3,0,0.01,,11.6,16.6,16.6,16.4,16.2
2022-04-30 21:00,11.7,,2.4,83,11.4,8.9,1005.8,1016.1,,,,10.9,16,16.2,16.3,16.2
2022-04-30 22:00,11.4,,3.3,86,11.6,9.1,1006.2,1016.5,,,,10.4,15.6,15.9,16.2,16.2
2022-04-30 23:00,11.3,,3.1,86,11.5,9,1006.2,1016.5,,,,9.8,15.2,15.6,16,16.2
2022-05-01 0:00,10.9,,3,74,9.6,6.4,1005.9,1016.2,,,,8.9,14.8,15.3,15.9,16.2
2022-05-01 1:00,10.3,,2.1,67,8.4,4.4,1005.6,1016,,,,7.6,14.4,15,15.7,16.1
2022-05-01 2:00,9.8,,2,67,8.1,3.9,1005.4,1015.8,,,,6.9,13.9,14.7,15.5,16
2022-05-01 3:00,9.5,,2,68,8,3.8,1004.9,1015.3,,,,6.4,13.5,14.3,15.3,15.9
2022-05-01 4:00,8.6,,1,73,8.1,4,1004.4,1014.8,,,,5.6,13.1,14,15.1,15.8
2022-05-01 5:00,8.1,,0.9,75,8.1,3.9,1004,1014.4,,,,5.1,12.7,13.7,14.9,15.7
2022-05-01 6:00,7.9,,0.8,78,8.2,4.2,1004.2,1014.6,0,0.01,,5.2,12.3,13.3,14.7,15.6
2022-05-01 7:00,8.5,,0.8,80,8.8,5.2,1004.2,1014.6,0.8,0.35,,8.1,12.1,13.1,14.4,15.5
2022-05-01 8:00,11,,1.7,66,8.6,4.8,1004.2,1014.5,1,1.04,,15.4,12.5,12.9,14.2,15.3
2022-05-01 9:00,13.2,,1.9,58,8.8,5.1,1003.9,1014.1,1,1.87,,22.1,13.5,13.1,14.1,15.2
2022-05-01 10:00,15.3,,2.3,49,8.5,4.6,1003.7,1013.9,1,2.53,,27.8,14.9,13.6,14,15
2022-05-01 11:00,17.2,,4,29,5.7,-1,1003.3,1013.3,1,3.12,,32.2,16.5,14.4,14,14.9
