ID,호선,역명,일시,공기질
23724,2,사당,2022-09-16 11,0
23725,2,사당,2022-09-16 12,0
23726,2,사당,2022-09-16 13,0
23727,2,사당,2022-09-16 14,0
23728,2,사당,2022-09-16 15,0
23729,2,사당,2022-09-16 16,0
23730,2,사당,2022-09-16 17,0
23731,2,사당,2022-09-16 18,1
23732,2,사당,2022-09-16 19,1
23733,2,사당,2022-09-16 20,
23734,2,사당,2022-09-16 21,
23735,2,사당,2022-09-16 22,1
23736,2,사당,2022-09-16 23,0
23737,2,사당,2022-09-17 00,0
23738,2,사당,2022-09-17 01,0
23739,2,사당,2022-09-17 02,0
23740,2,사당,2022-09-17 03,1
23741,2,사당,2022-09-17 04,1
23742,2,사당,2022-09-17 05,0
23743,2,사당,2022-09-17 06,0
23744,2,사당,2022-09-17 07,0
23745,2,사당,2022-09-17 08,0
23746,2,사당,2022-09-17 09,0
23747,2,사당,2022-09-17 10,0
23748,2,사당,2022-09-17 11,0
23749,2,사당,2022-09-17 12,0
23750,2,사당,2022-09-17 13,0
23751,2,사당,2022-09-17 14,1
23752,2,사당,2022-09-17 15,0
23753,2,사당,2022-09-17 16,0
23754,2,사당,2022-09-17 17,0
23755,2,사당,2022-09-17 18,0
23756,2,사당,2022-09-17 19,0
23757,2,사당,2022-09-17 20,
23758,2,사당,2022-09-17 21,
23759,2,사당,2022-09-17 22,0
23760,2,사당,2022-09-17 23,0
23761,2,사당,2022-09-18 00,0
23762,2,사당,2022-09-18 01,0
23763,2,사당,2022-09-18 02,0
23764,2,사당,2022-09-18 03,0
23765,2,사당,2022-09-18 04,0
23766,2,사당,2022-09-18 05,0
23767,2,사당,2022-09-18 06,0
23768,2,사당,2022-09-18 07,0
23769,2,사당,2022-09-18 08,0
23770,2,사당,2022-09-18 09,0
23771,2,사당,2022-09-18 10,0
23772,2,사당,2022-09-18 11,0
23773,2,사당,2022-09-18 12,0
23774,2,사당,2022-09-18 13,0
23775,2,사당,2022-09-18 14,0
23776,2,사당,2022-09-18 15,0
23777,2,사당,2022-09-18 16,0
23778,2,사당,2022-09-18 17,0
23779,2,사당,2022-09-18 18,0
23780,2,사당,2022-09-18 19,0
23781,2,사당,2022-09-18 20,0
23782,2,사당,2022-09-18 21,
23783,2,사당,2022-09-18 22,0
23784,2,사당,2022-09-18 23,0
23785,2,사당,2022-09-19 00,0
23786,2,사당,2022-09-19 01,0
23787,2,사당,2022-09-19 02,0
23788,2,사당,2022-09-19 03,0
23789,2,사당,2022-09-19 04,0
23790,2,사당,2022-09-19 05,0
23791,2,사당,2022-09-19 06,0
23792,2,사당,2022-09-19 07,0
23793,2,사당,2022-09-19 08,0
23794,2,사당,2022-09-19 09,0
23795,2,사당,2022-09-19 10,0
23796,2,사당,2022-09-19 11,0
23797,2,사당,2022-09-19 12,0
23798,2,사당,2022-09-19 13,0
23799,2,사당,2022-09-19 14,0
23800,2,사당,2022-09-19 15,0
23801,2,사당,2022-09-19 16,0
23802,2,사당,2022-09-19 17,0
23803,2,사당,2022-09-19 18,0
23804,2,사당,2022-09-19 19,0
23805,2,사당,2022-09-19 20,0
23806,2,사당,2022-09-19 21,
23807,2,사당,2022-09-19 22,0
23808,2,사당,2022-09-19 23,0
23809,2,사당,2022-09-20 00,0
23810,2,사당,2022-09-20 01,1
23811,2,사당,2022-09-20 02,1
23812,2,사당,2022-09-20 03,0
23813,2,사당,2022-09-20 04,0
23814,2,사당,2022-09-20 05,0
23815,2,사당,2022-09-20 06,0
23816,2,사당,2022-09-20 07,0
23817,2,사당,2022-09-20 08,0
23818,2,사당,2022-09-20 09,1
23819,2,사당,2022-09-20 10,0
23820,2,사당,2022-09-20 11,0
23821,2,사당,2022-09-20 12,0
23822,2,사당,2022-09-20 13,0
23823,2,사당,2022-09-20 14,0
23824,2,사당,2022-09-20 15,0
23825,2,사당,2022-09-20 16,0
23826,2,사당,2022-09-20 17,0
23827,2,사당,2022-09-20 18,0
23828,2,사당,2022-09-20 19,0
23829,2,사당,2022-09-20 20,1
23830,2,사당,2022-09-20 21,1
23831,2,사당,2022-09-20 22,0
23832,2,사당,2022-09-20 23,0
23833,2,사당,2022-09-21 00,0
23834,2,사당,2022-09-21 01,0
23835,2,사당,2022-09-21 02,0
23836,2,사당,2022-09-21 03,0
23837,2,사당,2022-09-21 04,0
23838,2,사당,2022-09-21 05,0
23839,2,사당,2022-09-21 06,0
23840,2,사당,2022-09-21 07,0
23841,2,사당,2022-09-21 08,0
23842,2,사당,2022-09-21 09,1
23843,2,사당,2022-09-21 10,0
23844,2,사당,2022-09-21 11,0
23845,2,사당,2022-09-21 12,0
23846,2,사당,2022-09-21 13,0
23847,2,사당,2022-09-21 14,0
23848,2,사당,2022-09-21 15,0
23849,2,사당,2022-09-21 16,0
23850,2,사당,2022-09-21 17,0
23851,2,사당,2022-09-21 18,0
23852,2,사당,2022-09-21 19,1
23853,2,사당,2022-09-21 20,
23854,2,사당,2022-09-21 21,
23855,2,사당,2022-09-21 22,0
23856,2,사당,2022-09-21 23,0
23857,2,사당,2022-09-22 00,0
23858,2,사당,2022-09-22 01,0
23859,2,사당,2022-09-22 02,1
23860,2,사당,2022-09-22 03,0
23861,2,사당,2022-09-22 04,0
23862,2,사당,2022-09-22 05,0
23863,2,사당,2022-09-22 06,0
23864,2,사당,2022-09-22 07,0
23865,2,사당,2022-09-22 08,0
23866,2,사당,2022-09-22 09,0
23867,2,사당,2022-09-22 10,0
23868,2,사당,2022-09-22 11,0
23869,2,사당,2022-09-22 12,0
23870,2,사당,2022-09-22 13,0
23871,2,사당,2022-09-22 14,0
23872,2,사당,2022-09-22 15,0
23873,2,사당,2022-09-22 16,0
23874,2,사당,2022-09-22 17,0
23875,2,사당,2022-09-22 18,1
23876,2,사당,2022-09-22 19,1
23877,2,사당,2022-09-22 20,1
23878,2,사당,2022-09-22 21,1
23879,2,사당,2022-09-22 22,1
23880,2,사당,2022-09-22 23,0
23881,2,사당,2022-09-23 00,1
23882,2,사당,2022-09-23 01,0
23883,2,사당,2022-09-23 02,0
23884,2,사당,2022-09-23 03,1
23885,2,사당,2022-09-23 04,0
23886,2,사당,2022-09-23 05,0
23887,2,사당,2022-09-23 06,0
23888,2,사당,2022-09-23 07,0
23889,2,사당,2022-09-23 08,0
23890,2,사당,2022-09-23 09,0
23891,2,사당,2022-09-23 10,0
23892,2,사당,2022-09-23 11,0
23893,2,사당,2022-09-23 12,1
23894,2,사당,2022-09-23 13,0
23895,2,사당,2022-09-23 14,0
23896,2,사당,2022-09-23 15,0
23897,2,사당,2022-09-23 16,0
23898,2,사당,2022-09-23 17,0
23899,2,사당,2022-09-23 18,0
23900,2,사당,2022-09-23 19,1
23901,2,사당,2022-09-23 20,
23902,2,사당,2022-09-23 21,
23903,2,사당,2022-09-23 22,0
23904,2,사당,2022-09-23 23,0
23905,2,사당,2022-09-24 00,0
23906,2,사당,2022-09-24 01,0
23907,2,사당,2022-09-24 02,0
23908,2,사당,2022-09-24 03,0
23909,2,사당,2022-09-24 04,0
23910,2,사당,2022-09-24 05,0
23911,2,사당,2022-09-24 06,0
23912,2,사당,2022-09-24 07,0
23913,2,사당,2022-09-24 08,0
23914,2,사당,2022-09-24 09,0
23915,2,사당,2022-09-24 10,0
23916,2,사당,2022-09-24 11,0
23917,2,사당,2022-09-24 12,0
23918,2,사당,2022-09-24 13,0
23919,2,사당,2022-09-24 14,1
23920,2,사당,2022-09-24 15,0
23921,2,사당,2022-09-24 16,0
23922,2,사당,2022-09-24 17,0
23923,2,사당,2022-09-24 18,0
23924,2,사당,2022-09-24 19,1
23925,2,사당,2022-09-24 20,
23926,2,사당,2022-09-24 21,
23927,2,사당,2022-09-24 22,0
23928,2,사당,2022-09-24 23,0
23929,2,사당,2022-09-25 00,0
23930,2,사당,2022-09-25 01,0
23931,2,사당,2022-09-25 02,0
23932,2,사당,2022-09-25 03,0
23933,2,사당,2022-09-25 04,0
23934,2,사당,2022-09-25 05,0
23935,2,사당,2022-09-25 06,0
23936,2,사당,2022-09-25 07,0
23937,2,사당,2022-09-25 08,0
23938,2,사당,2022-09-25 09,0
23939,2,사당,2022-09-25 10,0
23940,2,사당,2022-09-25 11,0
23941,2,사당,2022-09-25 12,0
23942,2,사당,2022-09-25 13,1
23943,2,사당,2022-09-25 14,0
23944,2,사당,2022-09-25 15,1
23945,2,사당,2022-09-25 16,1
23946,2,사당,2022-09-25 17,0
23947,2,사당,2022-09-25 18,1
23948,2,사당,2022-09-25 19,1
23949,2,사당,2022-09-25 20,0
23950,2,사당,2022-09-25 21,
23951,2,사당,2022-09-25 22,0
23952,2,사당,2022-09-25 23,0
23953,2,사당,2022-09-26 00,0
23954,2,사당,2022-09-26 01,0
23955,2,사당,2022-09-26 02,0
23956,2,사당,2022-09-26 03,0
23957,2,사당,2022-09-26 04,0
23958,2,사당,2022-09-26 05,0
23959,2,사당,2022-09-26 06,0
23960,2,사당,2022-09-26 07,0
23961,2,사당,2022-09-26 08,0
23962,2,사당,2022-09-26 09,1
23963,2,사당,2022-09-26 10,1
23964,2,사당,2022-09-26 11,0
23965,2,사당,2022-09-26 12,0
23966,2,사당,2022-09-26 13,0
23967,2,사당,2022-09-26 14,0
23968,2,사당,2022-09-26 15,0
23969,2,사당,2022-09-26 16,0
23970,2,사당,2022-09-26 17,1
23971,2,사당,2022-09-26 18,1
23972,2,사당,2022-09-26 19,1
23973,2,사당,2022-09-26 20,1
23974,2,사당,2022-09-26 21,
23975,2,사당,2022-09-26 22,0
23976,2,사당,2022-09-26 23,0
23977,2,사당,2022-09-27 00,0
23978,2,사당,2022-09-27 01,0
23979,2,사당,2022-09-27 02,0
23980,2,사당,2022-09-27 03,0
23981,2,사당,2022-09-27 04,0
23982,2,사당,2022-09-27 05,0
23983,2,사당,2022-09-27 06,0
23984,2,사당,2022-09-27 07,0
23985,2,사당,2022-09-27 08,0
23986,2,사당,2022-09-27 09,1
23987,2,사당,2022-09-27 10,0
23988,2,사당,2022-09-27 11,0
23989,2,사당,2022-09-27 12,0
23990,2,사당,2022-09-27 13,0
23991,2,사당,2022-09-27 14,0
23992,2,사당,2022-09-27 15,0
23993,2,사당,2022-09-27 16,1
23994,2,사당,2022-09-27 17,0
23995,2,사당,2022-09-27 18,0
23996,2,사당,2022-09-27 19,0
23997,2,사당,2022-09-27 20,1
23998,2,사당,2022-09-27 21,
23999,2,사당,2022-09-27 22,1
24000,2,사당,2022-09-27 23,0
24001,2,사당,2022-09-28 00,1
24002,2,사당,2022-09-28 01,0
24003,2,사당,2022-09-28 02,0
24004,2,사당,2022-09-28 03,0
24005,2,사당,2022-09-28 04,0
24006,2,사당,2022-09-28 05,0
24007,2,사당,2022-09-28 06,0
24008,2,사당,2022-09-28 07,0
24009,2,사당,2022-09-28 08,0
24010,2,사당,2022-09-28 09,0
24011,2,사당,2022-09-28 10,1
24012,2,사당,2022-09-28 11,0
24013,2,사당,2022-09-28 12,0
24014,2,사당,2022-09-28 13,0
24015,2,사당,2022-09-28 14,0
24016,2,사당,2022-09-28 15,0
24017,2,사당,2022-09-28 16,1
24018,2,사당,2022-09-28 17,1
24019,2,사당,2022-09-28 18,1
24020,2,사당,2022-09-28 19,1
24021,2,사당,2022-09-28 20,1
24022,2,사당,2022-09-28 21,
24023,2,사당,2022-09-28 22,0
24024,2,사당,2022-09-28 23,0
24025,2,사당,2022-09-29 00,0
24026,2,사당,2022-09-29 01,0
24027,2,사당,2022-09-29 02,1
24028,2,사당,2022-09-29 03,1
24029,2,사당,2022-09-29 04,1
24030,2,사당,2022-09-29 05,1
24031,2,사당,2022-09-29 06,0
24032,2,사당,2022-09-29 07,1
24033,2,사당,2022-09-29 08,1
24034,2,사당,2022-09-29 09,1
24035,2,사당,2022-09-29 10,1
24036,2,사당,2022-09-29 11,1
24037,2,사당,2022-09-29 12,0
24038,2,사당,2022-09-29 13,1
24039,2,사당,2022-09-29 14,1
24040,2,사당,2022-09-29 15,1
24041,2,사당,2022-09-29 16,1
24042,2,사당,2022-09-29 17,1
24043,2,사당,2022-09-29 18,1
24044,2,사당,2022-09-29 19,1
24045,2,사당,2022-09-29 20,1
24046,2,사당,2022-09-29 21,
24047,2,사당,2022-09-29 22,1
24048,2,사당,2022-09-29 23,0
24049,2,사당,2022-09-30 00,0
24050,2,사당,2022-09-30 01,0
24051,2,사당,2022-09-30 02,0
24052,2,사당,2022-09-30 03,1
24053,2,사당,2022-09-30 04,1
24054,2,사당,2022-09-30 05,1
24055,2,사당,2022-09-30 06,0
24056,2,사당,2022-09-30 07,0
24057,2,사당,2022-09-30 08,1
24058,2,사당,2022-09-30 09,1
24059,2,사당,2022-09-30 10,1
24060,2,사당,2022-09-30 11,1
24061,2,사당,2022-09-30 12,1
24062,2,사당,2022-09-30 13,1
24063,2,사당,2022-09-30 14,1
24064,2,사당,2022-09-30 15,1
24065,2,사당,2022-09-30 16,1
24066,2,사당,2022-09-30 17,0
24067,2,사당,2022-09-30 18,1
24068,2,사당,2022-09-30 19,1
24069,2,사당,2022-09-30 20,
24070,2,사당,2022-09-30 21,
24071,2,사당,2022-09-30 22,1
24072,2,사당,2022-09-30 23,1
24073,2,사당,2022-10-01 00,1
24074,2,사당,2022-10-01 01,1
24075,2,사당,2022-10-01 02,1
24076,2,사당,2022-10-01 03,1
24077,2,사당,2022-10-01 04,1
24078,2,사당,2022-10-01 05,1
24079,2,사당,2022-10-01 06,1
24080,2,사당,2022-10-01 07,1
24081,2,사당,2022-10-01 08,1
24082,2,사당,2022-10-01 09,1
24083,2,사당,2022-10-01 10,1
24084,2,사당,2022-10-01 11,1
24085,2,사당,2022-10-01 12,1
24086,2,사당,2022-10-01 13,1
24087,2,사당,2022-10-01 14,1
24088,2,사당,2022-10-01 15,1
24089,2,사당,2022-10-01 16,1
24090,2,사당,2022-10-01 17,1
24091,2,사당,2022-10-01 18,1
24092,2,사당,2022-10-01 19,1
24093,2,사당,2022-10-01 20,1
24094,2,사당,2022-10-01 21,
24095,2,사당,2022-10-01 22,1
24096,2,사당,2022-10-01 23,1
24097,2,사당,2022-10-02 00,1
24098,2,사당,2022-10-02 01,1
24099,2,사당,2022-10-02 02,1
24100,2,사당,2022-10-02 03,1
24101,2,사당,2022-10-02 04,1
24102,2,사당,2022-10-02 05,1
24103,2,사당,2022-10-02 06,0
24104,2,사당,2022-10-02 07,0
24105,2,사당,2022-10-02 08,0
24106,2,사당,2022-10-02 09,0
24107,2,사당,2022-10-02 10,1
24108,2,사당,2022-10-02 11,0
24109,2,사당,2022-10-02 12,0
24110,2,사당,2022-10-02 13,0
24111,2,사당,2022-10-02 14,0
24112,2,사당,2022-10-02 15,0
24113,2,사당,2022-10-02 16,0
24114,2,사당,2022-10-02 17,0
24115,2,사당,2022-10-02 18,0
24116,2,사당,2022-10-02 19,0
24117,2,사당,2022-10-02 20,0
24118,2,사당,2022-10-02 21,
24119,2,사당,2022-10-02 22,0
24120,2,사당,2022-10-02 23,0
24121,2,사당,2022-10-03 00,1
24122,2,사당,2022-10-03 01,1
24123,2,사당,2022-10-03 02,1
24124,2,사당,2022-10-03 03,
24125,2,사당,2022-10-03 04,0
24126,2,사당,2022-10-03 05,0
24127,2,사당,2022-10-03 06,0
24128,2,사당,2022-10-03 07,0
24129,2,사당,2022-10-03 08,0
24130,2,사당,2022-10-03 09,0
24131,2,사당,2022-10-03 10,0
24132,2,사당,2022-10-03 11,0
24133,2,사당,2022-10-03 12,0
24134,2,사당,2022-10-03 13,0
24135,2,사당,2022-10-03 14,0
24136,2,사당,2022-10-03 15,0
24137,2,사당,2022-10-03 16,0
24138,2,사당,2022-10-03 17,0
24139,2,사당,2022-10-03 18,0
24140,2,사당,2022-10-03 19,0
24141,2,사당,2022-10-03 20,0
24142,2,사당,2022-10-03 21,
24143,2,사당,2022-10-03 22,0
24144,2,사당,2022-10-03 23,0
24145,2,사당,2022-10-04 00,0
24146,2,사당,2022-10-04 01,0
24147,2,사당,2022-10-04 02,0
24148,2,사당,2022-10-04 03,0
24149,2,사당,2022-10-04 04,0
24150,2,사당,2022-10-04 05,0
24151,2,사당,2022-10-04 06,0
24152,2,사당,2022-10-04 07,0
24153,2,사당,2022-10-04 08,0
24154,2,사당,2022-10-04 09,0
24155,2,사당,2022-10-04 10,0
24156,2,사당,2022-10-04 11,0
24157,2,사당,2022-10-04 12,1
24158,2,사당,2022-10-04 13,1
24159,2,사당,2022-10-04 14,1
24160,2,사당,2022-10-04 15,1
24161,2,사당,2022-10-04 16,1
24162,2,사당,2022-10-04 17,0
24163,2,사당,2022-10-04 18,0
24164,2,사당,2022-10-04 19,1
24165,2,사당,2022-10-04 20,1
24166,2,사당,2022-10-04 21,
24167,2,사당,2022-10-04 22,0
24168,2,사당,2022-10-04 23,0
24169,2,사당,2022-10-05 00,0
24170,2,사당,2022-10-05 01,0
24171,2,사당,2022-10-05 02,0
24172,2,사당,2022-10-05 03,0
24173,2,사당,2022-10-05 04,0
24174,2,사당,2022-10-05 05,0
24175,2,사당,2022-10-05 06,
24176,2,사당,2022-10-05 07,
24177,2,사당,2022-10-05 08,1
24178,2,사당,2022-10-05 09,1
24179,2,사당,2022-10-05 10,1
24180,2,사당,2022-10-05 11,1
24181,2,사당,2022-10-05 12,0
24182,2,사당,2022-10-05 13,0
24183,2,사당,2022-10-05 14,0
24184,2,사당,2022-10-05 15,0
24185,2,사당,2022-10-05 16,0
24186,2,사당,2022-10-05 17,0
24187,2,사당,2022-10-05 18,0
24188,2,사당,2022-10-05 19,1
24189,2,사당,2022-10-05 20,
24190,2,사당,2022-10-05 21,
24191,2,사당,2022-10-05 22,0
24192,2,사당,2022-10-05 23,0
24193,2,사당,2022-10-06 00,0
24194,2,사당,2022-10-06 01,0
24195,2,사당,2022-10-06 02,0
24196,2,사당,2022-10-06 03,0
24197,2,사당,2022-10-06 04,0
24198,2,사당,2022-10-06 05,0
24199,2,사당,2022-10-06 06,0
24200,2,사당,2022-10-06 07,0
24201,2,사당,2022-10-06 08,0
24202,2,사당,2022-10-06 09,0
24203,2,사당,2022-10-06 10,0
24204,2,사당,2022-10-06 11,0
24205,2,사당,2022-10-06 12,0
24206,2,사당,2022-10-06 13,0
24207,2,사당,2022-10-06 14,0
24208,2,사당,2022-10-06 15,0
24209,2,사당,2022-10-06 16,0
24210,2,사당,2022-10-06 17,0
24211,2,사당,2022-10-06 18,0
24212,2,사당,2022-10-06 19,0
24213,2,사당,2022-10-06 20,
24214,2,사당,2022-10-06 21,
24215,2,사당,2022-10-06 22,0
24216,2,사당,2022-10-06 23,0
24217,2,사당,2022-10-07 00,0
24218,2,사당,2022-10-07 01,0
24219,2,사당,2022-10-07 02,0
24220,2,사당,2022-10-07 03,0
24221,2,사당,2022-10-07 04,0
24222,2,사당,2022-10-07 05,0
24223,2,사당,2022-10-07 06,0
24224,2,사당,2022-10-07 07,0
24225,2,사당,2022-10-07 08,0
24226,2,사당,2022-10-07 09,0
24227,2,사당,2022-10-07 10,0
24228,2,사당,2022-10-07 11,0
24229,2,사당,2022-10-07 12,0
24230,2,사당,2022-10-07 13,0
24231,2,사당,2022-10-07 14,0
24232,2,사당,2022-10-07 15,0
24233,2,사당,2022-10-07 16,0
24234,2,사당,2022-10-07 17,0
24235,2,사당,2022-10-07 18,0
24236,2,사당,2022-10-07 19,0
24237,2,사당,2022-10-07 20,
24238,2,사당,2022-10-07 21,0
24239,2,사당,2022-10-07 22,0
24240,2,사당,2022-10-07 23,0
24241,2,사당,2022-10-08 00,0
24242,2,사당,2022-10-08 01,0
24243,2,사당,2022-10-08 02,0
24244,2,사당,2022-10-08 03,0
24245,2,사당,2022-10-08 04,0
24246,2,사당,2022-10-08 05,0
24247,2,사당,2022-10-08 06,0
24248,2,사당,2022-10-08 07,0
24249,2,사당,2022-10-08 08,0
24250,2,사당,2022-10-08 09,0
24251,2,사당,2022-10-08 10,0
24252,2,사당,2022-10-08 11,0
24253,2,사당,2022-10-08 12,0
24254,2,사당,2022-10-08 13,0
24255,2,사당,2022-10-08 14,0
24256,2,사당,2022-10-08 15,0
24257,2,사당,2022-10-08 16,0
24258,2,사당,2022-10-08 17,0
24259,2,사당,2022-10-08 18,0
24260,2,사당,2022-10-08 19,0
24261,2,사당,2022-10-08 20,
24262,2,사당,2022-10-08 21,
24263,2,사당,2022-10-08 22,0
24264,2,사당,2022-10-08 23,0
24265,2,사당,2022-10-09 00,0
24266,2,사당,2022-10-09 01,0
24267,2,사당,2022-10-09 02,0
24268,2,사당,2022-10-09 03,0
24269,2,사당,2022-10-09 04,0
24270,2,사당,2022-10-09 05,0
24271,2,사당,2022-10-09 06,0
24272,2,사당,2022-10-09 07,0
24273,2,사당,2022-10-09 08,0
24274,2,사당,2022-10-09 09,0
24275,2,사당,2022-10-09 10,0
24276,2,사당,2022-10-09 11,0
24277,2,사당,2022-10-09 12,0
24278,2,사당,2022-10-09 13,0
24279,2,사당,2022-10-09 14,0
24280,2,사당,2022-10-09 15,0
24281,2,사당,2022-10-09 16,0
24282,2,사당,2022-10-09 17,0
24283,2,사당,2022-10-09 18,0
24284,2,사당,2022-10-09 19,0
24285,2,사당,2022-10-09 20,
24286,2,사당,2022-10-09 21,
24287,2,사당,2022-10-09 22,0
24288,2,사당,2022-10-09 23,0
24289,2,사당,2022-10-10 00,0
24290,2,사당,2022-10-10 01,0
24291,2,사당,2022-10-10 02,0
24292,2,사당,2022-10-10 03,0
24293,2,사당,2022-10-10 04,0
24294,2,사당,2022-10-10 05,0
24295,2,사당,2022-10-10 06,0
24296,2,사당,2022-10-10 07,0
24297,2,사당,2022-10-10 08,0
24298,2,사당,2022-10-10 09,0
24299,2,사당,2022-10-10 10,0
24300,2,사당,2022-10-10 11,0
24301,2,사당,2022-10-10 12,0
24302,2,사당,2022-10-10 13,0
24303,2,사당,2022-10-10 14,0
24304,2,사당,2022-10-10 15,0
24305,2,사당,2022-10-10 16,0
24306,2,사당,2022-10-10 17,0
24307,2,사당,2022-10-10 18,0
24308,2,사당,2022-10-10 19,0
24309,2,사당,2022-10-10 20,0
24310,2,사당,2022-10-10 21,
24311,2,사당,2022-10-10 22,0
24312,2,사당,2022-10-10 23,0
24313,2,사당,2022-10-11 00,0
24314,2,사당,2022-10-11 01,0
24315,2,사당,2022-10-11 02,0
24316,2,사당,2022-10-11 03,0
24317,2,사당,2022-10-11 04,0
24318,2,사당,2022-10-11 05,0
24319,2,사당,2022-10-11 06,0
24320,2,사당,2022-10-11 07,0
24321,2,사당,2022-10-11 08,0
24322,2,사당,2022-10-11 09,1
24323,2,사당,2022-10-11 10,1
24324,2,사당,2022-10-11 11,0
24325,2,사당,2022-10-11 12,0
24326,2,사당,2022-10-11 13,0
24327,2,사당,2022-10-11 14,0
24328,2,사당,2022-10-11 15,0
24329,2,사당,2022-10-11 16,0
24330,2,사당,2022-10-11 17,1
24331,2,사당,2022-10-11 18,0
24332,2,사당,2022-10-11 19,1
24333,2,사당,2022-10-11 20,
24334,2,사당,2022-10-11 21,
24335,2,사당,2022-10-11 22,0
24336,2,사당,2022-10-11 23,0
24337,2,사당,2022-10-12 00,0
24338,2,사당,2022-10-12 01,0
24339,2,사당,2022-10-12 02,0
24340,2,사당,2022-10-12 03,0
24341,2,사당,2022-10-12 04,0
24342,2,사당,2022-10-12 05,0
24343,2,사당,2022-10-12 06,0
24344,2,사당,2022-10-12 07,0
24345,2,사당,2022-10-12 08,0
24346,2,사당,2022-10-12 09,1
24347,2,사당,2022-10-12 10,0
24348,2,사당,2022-10-12 11,0
24349,2,사당,2022-10-12 12,0
24350,2,사당,2022-10-12 13,0
24351,2,사당,2022-10-12 14,0
24352,2,사당,2022-10-12 15,1
24353,2,사당,2022-10-12 16,0
24354,2,사당,2022-10-12 17,0
24355,2,사당,2022-10-12 18,1
24356,2,사당,2022-10-12 19,1
24357,2,사당,2022-10-12 20,
24358,2,사당,2022-10-12 21,
24359,2,사당,2022-10-12 22,0
24360,2,사당,2022-10-12 23,0
24361,2,사당,2022-10-13 00,0
24362,2,사당,2022-10-13 01,0
24363,2,사당,2022-10-13 02,0
24364,2,사당,2022-10-13 03,0
24365,2,사당,2022-10-13 04,0
24366,2,사당,2022-10-13 05,0
24367,2,사당,2022-10-13 06,0
24368,2,사당,2022-10-13 07,0
24369,2,사당,2022-10-13 08,1
24370,2,사당,2022-10-13 09,1
24371,2,사당,2022-10-13 10,0
24372,2,사당,2022-10-13 11,1
24373,2,사당,2022-10-13 12,0
24374,2,사당,2022-10-13 13,
24375,2,사당,2022-10-13 14,0
24376,2,사당,2022-10-13 15,0
24377,2,사당,2022-10-13 16,1
24378,2,사당,2022-10-13 17,1
24379,2,사당,2022-10-13 18,1
24380,2,사당,2022-10-13 19,1
24381,2,사당,2022-10-13 20,
24382,2,사당,2022-10-13 21,
24383,2,사당,2022-10-13 22,0
24384,2,사당,2022-10-13 23,0
24385,2,사당,2022-10-14 00,0
24386,2,사당,2022-10-14 01,0
24387,2,사당,2022-10-14 02,0
24388,2,사당,2022-10-14 03,0
24389,2,사당,2022-10-14 04,0
24390,2,사당,2022-10-14 05,0
24391,2,사당,2022-10-14 06,0
24392,2,사당,2022-10-14 07,0
24393,2,사당,2022-10-14 08,0
24394,2,사당,2022-10-14 09,0
24395,2,사당,2022-10-14 10,0
24396,2,사당,2022-10-14 11,0
24397,2,사당,2022-10-14 12,0
24398,2,사당,2022-10-14 13,0
24399,2,사당,2022-10-14 14,0
24400,2,사당,2022-10-14 15,0
24401,2,사당,2022-10-14 16,1
24402,2,사당,2022-10-14 17,1
24403,2,사당,2022-10-14 18,1
24404,2,사당,2022-10-14 19,1
24405,2,사당,2022-10-14 20,1
24406,2,사당,2022-10-14 21,
24407,2,사당,2022-10-14 22,1
24408,2,사당,2022-10-14 23,1
24409,2,사당,2022-10-15 00,0
24410,2,사당,2022-10-15 01,
24411,2,사당,2022-10-15 02,
24412,2,사당,2022-10-15 03,
24413,2,사당,2022-10-15 04,0
24414,2,사당,2022-10-15 05,0
24415,2,사당,2022-10-15 06,
24416,2,사당,2022-10-15 07,0
24417,2,사당,2022-10-15 08,0
24418,2,사당,2022-10-15 09,1
24419,2,사당,2022-10-15 10,1
24420,2,사당,2022-10-15 11,1
24421,2,사당,2022-10-15 12,1
24422,2,사당,2022-10-15 13,1
24423,2,사당,2022-10-15 14,1
24424,2,사당,2022-10-15 15,1
24425,2,사당,2022-10-15 16,1
24426,2,사당,2022-10-15 17,1
24427,2,사당,2022-10-15 18,1
24428,2,사당,2022-10-15 19,1
24429,2,사당,2022-10-15 20,1
24430,2,사당,2022-10-15 21,
24431,2,사당,2022-10-15 22,0
24432,2,사당,2022-10-15 23,0
24433,2,사당,2022-10-16 00,0
24434,2,사당,2022-10-16 01,0
24435,2,사당,2022-10-16 02,0
24436,2,사당,2022-10-16 03,0
24437,2,사당,2022-10-16 04,0
24438,2,사당,2022-10-16 05,0
24439,2,사당,2022-10-16 06,
24440,2,사당,2022-10-16 07,0
